FACILITYID,avg_pm25
10005199,8.133333206176758
10000284,8.250000238418579
10000303,8.175000190734863
10000565,5.900000095367432
10000496,6.599999904632568
10002137,8.358333349227905
10002108,9.10666618347168
10000304,9.008333683013916
10000310,7.9666666984558105
10001975,6.179999828338623
10000283,8.191666841506958
10000601,8.78666648864746
10000258,5.900000015894572
10000579,5.008333325386047
10002126,8.038888613382975
10004453,7.6583333015441895
10000582,5.133333301544189
10006542,9.174999952316284
10000318,8.286666679382325
20000200,8.116666555404663
10003952,4.8444444338480634
10001391,5.0583332777023315
10005201,8.333333015441895
10004724,9.483333110809326
10000639,8.52380929674421
10003386,8.066666722297668
10002142,8.144444306691488
10004514,8.083333730697632
10001040,6.746666717529297
10000925,6.260000133514405
10001593,6.566666603088379
10002088,7.5291666984558105
10000226,7.7416664361953735
10002095,7.1583331823349
10001362,7.119999885559082
10000277,7.600000023841858
10000272,7.388888835906982
10001389,7.211111227671306
10000694,7.74666690826416
10001386,7.594444513320923
10003824,7.5722222328186035
10001341,5.677777687708537
10004594,7.074999928474426
10004647,7.388888994852702
10006385,8.144444465637207
10002872,11.683333158493042
10005771,6.850000023841858
10000274,7.333333492279053
10002701,7.433333396911621
10001383,7.622222185134888
10001457,8.366666793823242
10003076,7.649999976158142
10005124,9.825000047683716
10000264,5.0333333015441895
10004592,7.133333206176758
10004593,7.108333230018616
10003978,7.4666666984558105
10006179,9.90666675567627
10001214,8.183333396911621
10001223,7.841666579246521
10000149,8.233333587646484
10001957,8.158333539962769
10000132,8.783333539962769
10000140,8.191666603088379
10000142,7.833333492279053
10000278,7.6000001430511475
10001226,8.266666730244955
10004622,9.333333015441895
10003698,9.891666650772095
10000139,8.191666603088379
10000129,7.900000095367432
10000864,4.7611111005147295
10006334,8.449999809265137
10001191,1.655555526415507
10003721,8.083333015441895
10001209,8.683333396911621
10003710,8.539999771118165
10003728,7.908333420753479
10006241,8.366666793823242
10000146,8.366666793823242
10000143,8.108332872390747
10000150,9.25
10001222,8.424999713897705
10000124,2.1583333015441895
10000127,2.5444444020589194
10000355,8.016666650772095
