object_id,avg_pm25
604,9.25
605,7.833333492279053
606,6.200000047683716
607,9.71666693687439
608,9.366666793823242
609,8.049999952316284
610,7.733333428700765
611,9.850000143051147
612,9.03333330154419
613,10.140000152587891
614,8.000000095367431
615,5.616666555404663
616,7.4666666984558105
617,9.758333444595337
618,7.641666650772095
619,9.891666889190674
620,7.724999904632568
621,8.408333539962769
622,8.733333349227905
623,9.108333110809326
624,6.566666603088379
625,8.06666648387909
626,9.34166669845581
627,9.708333492279053
628,10.208333492279053
629,6.691666841506958
630,8.053333187103272
631,8.21666669845581
632,5.666666698455811
633,8.253333282470702
634,8.349999904632568
635,8.458333253860474
636,8.641666650772095
637,9.353333282470704
638,6.3222222328186035
639,7.641666769981384
640,8.941666841506958
641,9.050000190734863
642,5.300000071525574
643,8.366666555404663
644,7.6400001525878904
645,8.208333373069763
646,8.308333158493042
647,8.413333320617676
648,10.086666870117188
649,7.850000023841858
650,8.141666650772095
651,7.608333468437195
652,7.553333377838134
653,7.5916668176651
654,7.608333468437195
655,8.208333373069763
656,8.358333349227905
657,9.116666793823242
658,7.788888931274414
659,6.044444402058919
660,7.550000071525574
661,8.144444465637207
662,8.333333333333334
663,8.258333206176758
664,8.333333333333334
665,7.0583332777023315
666,6.1555555661519366
667,7.92666654586792
668,8.416666507720947
669,9.366666555404663
670,9.291666746139526
671,10.233333349227905
672,5.873333358764649
673,7.541666746139526
674,8.45333309173584
675,9.46666660308838
676,9.526666641235352
677,9.753333282470702
678,6.9333332777023315
679,8.625000238418579
680,7.049999952316284
681,7.308333396911621
682,7.366666793823242
683,8.241666555404663
684,8.65833330154419
685,9.5
686,9.5
687,8.5
688,9.433333396911621
689,5.894444465637207
690,7.279999923706055
691,8.193333435058594
692,8.575000047683716
693,8.694444338480631
694,9.153333282470703
695,7.774999976158142
696,7.850000023841858
697,7.891666650772095
698,6.399999976158142
699,7.416666746139526
700,8.575000047683716
701,9.926666641235352
702,7.833333253860474
703,7.577777862548828
704,8.693333435058594
705,8.433333396911621
706,8.491666793823242
707,7.241666793823242
708,7.47777779897054
709,7.140000057220459
710,8.691666603088379
711,8.819999694824219
712,10.04000015258789
713,6.3083332777023315
714,6.9999998807907104
715,7.125
716,7.475000023841858
717,7.458333373069763
718,7.3666666348775225
719,7.741666793823242
720,7.583333492279053
721,6.625
722,6.625
723,7.433333396911621
724,7.433333396911621
725,8.775000095367432
726,8.75
727,8.933333158493042
728,9.058333158493042
729,10.183333396911621
730,10.033333539962769
731,7.388888994852702
732,6.913333415985107
733,6.158333420753479
734,6.858333468437195
735,9.008333206176758
736,10.075000047683716
737,6.125
738,7.866666793823242
739,7.733333349227905
740,7.158333420753479
741,6.858333468437195
742,6.8750001192092896
743,9.208333253860474
744,10.183333396911621
745,6.7166666984558105
746,6.775000095367432
747,7
748,10.324999809265137
749,7.200000047683716
750,7.0000001192092896
751,7.400000095367432
752,7.1000001430511475
753,6.725000023841858
754,10.383333444595337
755,5.483333349227905
756,6.1
757,7.266666769981384
758,10.374999761581421
759,7.760000133514405
760,7.626666831970215
