object_id,wildfire_risk
956,93.45614035087719
957,89.50877192982456
958,118.41818181818182
959,10.741379310344827
960,0
961,0
962,0
963,95.2280701754386
964,77.68518518518519
965,0
966,15.472727272727273
967,26.089285714285715
968,30.946428571428573
969,0
970,0
971,0
972,11.50909090909091
973,4.607142857142857
974,9.672727272727272
975,6.175438596491228
976,12.385964912280702
977,90.9090909090909
978,0
979,0
980,16.232142857142858
981,0
982,13.446428571428571
983,3.0526315789473686
984,3.1636363636363636
985,93.30357142857143
986,7.333333333333333
987,34.19298245614035
988,3
989,201.83928571428572
990,18.446428571428573
991,2.5454545454545454
992,13.948275862068966
993,26.17241379310345
994,0
995,0
996,4.607142857142857
997,12.071428571428571
998,0
999,65.43636363636364
1000,6.142857142857143
1001,0
1002,0
1003,62.08771929824562
1004,2.709090909090909
1005,14.089285714285714
1006,36.827586206896555
1007,0
1008,178.03571428571428
1009,24.8
1010,25.40740740740741
1011,6.254545454545455
1012,3.267857142857143
1013,3.210526315789474
1014,0
1015,11.127272727272727
1016,2.709090909090909
1017,62.64912280701754
1018,7.872727272727273
1019,24.678571428571427
1020,195.0701754385965
1021,231.57894736842104
1022,51.70175438596491
1023,41.763636363636365
1024,65.0701754385965
1025,47.29090909090909
1026,49.08620689655172
1027,38.83018867924528
1028,36.10526315789474
1029,22.982456140350877
1030,0
1031,0
1032,13.892857142857142
1033,0
1034,28.69090909090909
1035,10.867924528301886
1036,44.642857142857146
1037,44.67857142857143
1038,49.29824561403509
1039,10.285714285714286
1040,13.945454545454545
1041,30.589285714285715
1042,12.722222222222221
1043,49.41818181818182
1044,10.285714285714286
1045,10.732142857142858
1046,0
1047,175.75862068965517
1048,164.77777777777777
1049,170.07272727272726
1050,105.67857142857143
1051,43.035714285714285
1052,69.0701754385965
1053,2.814814814814815
1054,6.074074074074074
1055,0
1056,8.6610169491525415
1057,138.24074074074073
1058,60.357142857142854
1059,68.42592592592592
1060,15.12280701754386
1061,6.074074074074074
1062,9.964285714285714
1063,41.473684210526315
1064,39.82142857142857
1065,21.160714285714285
1066,64.30357142857143
1067,21.614035087719298
1068,36.07142857142857
1069,2.9285714285714284
1070,0
1071,10.526315789473685
1072,91.41379310344827
1073,40.09090909090909
1074,10.642857142857142
1075,0
1076,21.017543859649123
1077,42.24561403508772
1078,48.035714285714285
1079,45.163636363636364
