object_id,trafficProx
825,492.70145051898766
826,10733.617530729927
827,47804.41431974209
828,14439.342868828848
829,45.134051197646755
830,8790
831,33068.07964616528
832,0
833,2432.0595946516805
834,0
835,11559.609821873091
836,27.36224563070689
837,0
838,110.61296140417465
839,1238.73232525999
840,0
841,41694.77599787459
842,12494.86316155353
843,666.0566488243339
844,71.24802192370291
845,0
846,275.423403130527
847,385.1314218951173
848,0
849,27055.205209953645
850,37733.31723506845
851,177.67422971577895
852,1671.5021649285525
853,2456.9429552268175
854,7730.531424355689
855,792.7344418910544
856,7.796765044034181
857,237.81532714846225
858,7425.529428922989
859,893.1609471070257
860,12673.786291461825
861,5305.565763051593
862,11929.979827346073
863,18134.401756317944
864,235.8303911354976
865,266.82684758886546
866,605.0811808729713
867,18827.74429620204
868,267.35713993965464
869,129374.4054333475
870,8974.976981926118
871,8015.2059810643495
872,23025.90070068136
873,16877.98392960801
874,42.62914034648918
875,0
876,24505.64808430335
877,9365.98852136619
878,149236.68344958918
879,29284.494463520823
880,429.0128471325962
881,3776.8640136272033
882,81.4923507290792
883,222.16686740777465
884,48.78691305738407
885,718.8575932337269
886,50662.217839616314
887,4812.64827704594
888,317.2772202448166
889,25588.786240070178
890,555.3823409818133
891,12646.08794280194
892,144.53948309879428
893,54.497116551428505
894,48.490071540320045
895,107.13293535422974
896,3196.3100124247776
897,10349.536596491389
898,64436.76064287521
899,12625.98646768493
900,15057
901,468.39677201448006
902,900.2994794805993
903,1211.810079925624
904,26549.899285932355
905,20791.815881940736
906,15585.944107750673
907,315.59019758531804
908,533.0233493706795
909,8759.289203579294
910,36562.310249800765
911,39297.62375468791
912,23299.4653925797
913,22578.23814462103
914,9173.419517653501
915,1390.3855703940021
916,744.5471610720632
917,20218.194653327653
918,20429.533909606693
919,839.9380856185714
920,6428.434619317823
921,42572.513047011984
922,47259.637586188925
923,15773
924,467.8856544062928
925,0
926,358.0767045665475
927,315.01231005301327
928,21250.51536817756
929,6291.201936588895
930,18777.51924656442
931,12905.252163878351
932,23013.203150533212
933,183.04279381049963
934,52.68035428089682
935,141.93425786457038
936,209.11985592156444
937,12007.83495107897
938,49637.96774575265
939,66072.11423767052
940,35.412536273715396
941,79.16881159744987
942,33727.98797252523
943,12900.972561730687
944,7171.452777662763
945,4756
946,495.3407886509362
947,12561.688087166578
948,6954.768753461903
949,353.17653248526597
950,12949.777836323698
951,374.50658218609567
952,9921.397877510639
953,204.5087150276571
954,3171.573781201452
955,240.81384906241243
956,45950.02142600472
957,1818.1408916461246
958,11239.224724215986
959,170.13842619473724
960,8662.534412802223
961,322.45354389611015
962,28604.5150300705
963,29028.152798072413
964,10739.690484170958
965,1768.6476992104692
966,18920.197130559514
967,117.5156006176847
968,7985.044080305947
969,14996.259016515924
970,804.7750705715845
971,227326.9146100267
972,190.74640145554739
973,65.26478380778303
974,405.27572692144264
975,773.527821944178
976,3295.624144582925
977,46825.93040457984
978,8394.267062465973
979,8777.751573505406
980,22531.316794216815
981,6143
982,16615.757677801674
983,15568.907157946887
984,1874.8439749150916
985,72.04314615053067
986,300.726651738318
987,9842.176207054425
988,16097.794985507464
989,21.76685568138108
990,205.30648809535083
991,43.90212886788752
992,67023.74544445987
993,209.90309873086198
994,173.07286838126754
995,465.5798803800343
996,162.60802562644153
997,6429.370228729082
998,6563.416536718952
999,19486.759043414764
1000,285.93872354392215
1001,0
1002,24097.211230742327
1003,367.10781653882907
1004,106.48489723688915
1005,35710.4812310601
1006,4413.5593793886355
1007,1508.0214069771328
1008,736.6108257045065
1009,3754.947119713557
1010,108.09987541840056
1011,306345.4350743058
1012,9939.637456288667
1013,12094.816631304582
1014,372.12591138985914
1015,24901.799891823157
1016,24923.63768267124
1017,0
1018,15681.097069807356
1019,69592.27205253449
1020,0
1021,0
1022,338.9569397933211
1023,180.56867962732542
1024,512.4103217435246
1025,15910.830512134833
1026,104.72926940157075
1027,168614.28709661218
1028,168749.3015092779
1029,10749.186539848359
1030,174.34246723557422
1031,211295.16666514927
1032,7248.5136487239815
1033,678.2022417710859
1034,757.3575533300337
1035,211.52320039459195
1036,33.5723637590812
1037,2498.4387409992437
1038,0
1039,13635.410135624998
1040,12281.609242250917
1041,5292.979560558342
1042,55104.18988337643
